id,tweet,isVulgar,emoScore,label
5008,thank you appl for not realli fix my laptop at all ugh appl,0,0,1
5009,no phone signal internet or wifi steve job must be haunt me for own a person comput,0,0,1
5010,i own a digit gb white ipad digit they wope and cheer as i walk in the store theirdevic,0,0,1
5011,sexta poser amor casal vidadoi insta sextapos revistamora photo iphon instalov,0,0,0
5012,icloud photo librari is the worst thing ever invent   apl is start to now switch to android,0,0,1
5013,happi babi instagram iphon digit s iphoneographi appl brother babi cute smile,0,0,0
5014,my new babi digit ps digit playstat digit playstationfour soni nextgen psvsxbox nosocialif,0,1,0
5015,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life novemb digit digit at digit,0,0,0
5016,breakfast with superman breakfast superman iphon instagod me,0,0,0
5017,hey just reciev brand new led smart tv and after digit hour of use it will not turn on good job samsung,0,0,1
5018,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
5019,work hard pay hard new appl macbok gadget aplefreak like woho,0,0,0
5020,my sister in tha blackfriday lol instawow shop mall soni sold fast,0,0,0
5021,me enjoy my ringpop boy sexi candi midlefing ing appl cl wrong school,0,0,0
5022,unbox thank for send me this elementpixi tronsmart luisuarez speaker speakerphon powersound music enjoy dj djmisterquindi wireless bluetoth portabl luxuri bose jbl soni bangolufsen hello again,0,0,0
5023,why i will never buy anoth iphon or appl product ever at   t you failur appl you too,0,0,0
5024,pretti great actual takin it one bad at a time autocorectfail day iphon,1,0,0
5025,can not believ it l cost digit to get a new phone screen,0,0,1
5026,i m not perfect but i m alway myself alwaysm noworiesher lovingmyself godmorningpost airpod wirelesairpod apleairpod appl,0,0,0
5027,do all thing with love nike nikefc harleydavidson iphon iphonesia pipeandbarel,0,0,0
5028,game tri them before you buy them here best thing is it is free to tri playstat digit wi xbox iphon tech ad,0,0,0
5029,why is it just me who alway send the digit messag to you take the hint boy digit misu nedu iphon digit,0,1,0
5030,appl iphon x digit gb silver at   t a digit gsm brand new florida money today life twitch retwet twitter birthday sale android window nokia samsung iphon phone smartphon motorola lg soni offer bestp,0,0,0
5031,ps digit is the worst system creat take digit day to watch a movi on netflix caus playstat crash daili fixit soni,0,0,0
5032,android phone india see major price cut after samsung galaxi digit releas,0,0,0
5033,i will get over it but i am current upset at appl peopl do not buy an ipod shuffl appl,0,0,1
5034,i digit appl stevejob appl iphon digit iphon digit plus ipad mac like revolution,0,0,0
5035,blank vocat newyear trip thailand khaoko a digit ilc digit soni vsco snapsped,0,0,0
5036,you will not catch me pay digit for someth i did not do appl,0,0,1
5037,first selfi with the new phone samsung newphon newmakeup smile boxingday,0,0,0
5038,beatssuck | when you charg your power beat and get to the gym to have them not work appl beat,0,0,1
5039,the kapil sharma show latest episod digit saturday digit soni birthday digit thnov,0,0,0
5040,photo moment photo motorola male android smartphon guy geek motolov helomoto,0,0,0
5041,why does any hardwar compani i am look at you appl glue gel sold or otherwis make the intern inaccess for upgrad,0,0,1
5042,fli butterfli fli butterfli anim enjoy ar arkit augmentedr madewitharkit appl digit d,0,0,0
5043,the kiss instagram art beach sunset kiss iger iphoneographi iphon cloudporn,0,0,0
5044,having to delet so much bad for this io fix annoy appl notreali noreali io digit bug,1,0,1
5045,precis room scan is a huge win  s arkit ap for iphon appl ar iphonex news no problem,0,0,0
5046,just anoth wonder day   ilovemyself hot beauti instgram work bestshot iphon i,0,1,0
5047,pleas say yes experiencethedreamz chicago chicagofod chicagofodi chicagodesert dessert dessert valentinesday valentin valentin love ya life entreprenu success bemyvalentin fruit appl grape,0,0,0
5048,swet   cute nice like it iphon pictur instaphoto instap instadiali red coffe starbuck,0,0,0
5049,tri to restor my phone back now gona loos everyth so f  d off its unreal why oh why did i tri to updat,0,-1,0
5050,new realyr v digit digit photoboth for iphon ipad date colleg soror picovb digit ok,0,0,0
5051,that is why you have to get a samsung s digit you can bend it or throw it at the wall and it still work blesedind,0,0,0
5052,i love the whole iphon exodus go on atm android is well and trueli the domin phone os fucktheiphon,0,0,1
5053,dear appl what do you realli with all of these patent lawsuit sign a former custom,0,0,1
5054,this appl tast like chocolatemilk and i canot tell if i am about it or not,0,0,0
5055,i have only been at work for digit hour and my phone alreadi almost dead bad iphon,1,0,1
5056,cakesmash soni a digit selp digit g f digit cakesmash lumberjack one babi ezra birthday surpris cake sweet yongnuo newer photographi primelen cropsensor picsoftheday,0,0,0
5057,i realiz i am late for the fuckyou train but hey fuck appl what is with drop roseta in lion momma want some diabloi,0,0,1
5058,do not you love find out that anyon who has an iphon can no longer text you cuz you had to switch to a differ phone appl,0,0,1
5059,hey appl fuckyou for demand that i delet more bad off my iphon in order to updat the io fuckapl newphon comingson,1,0,1
5060,spreadinghapin digit and is my nephew appl he is   so all connect are,0,0,0
5061,greatest is love phonecas iphonex iphon digit iphon digit iphon digit plus iphon samsung phonecas phonecas giftsforh religi believ inspir inspir faith faith bibl biblevers inspir,0,0,0
5062,that silli boy bought me an ipad   it is crazi ipad appl crazi,0,0,0
5063,happi friday friday berkah iloveindonesia offic samsung j digit grandduo work,0,0,0
5064,samsung galaxi phone new just got a new phone d,0,1,0
5065,i might have to just chalk everyth   get a new phone damit,0,0,1
5066,jailbreak instagod me cute tbt photoftheday instamod twegram iphonesia picoftheday iger summer girl instadaili beauti instagramhub iphoneon bestoftheday follow webstagram picstitch j sky nofilt appl,0,0,0
5067,it is a duck life pond bafin walk water natur sunset photographi samsung digit edg,0,0,0
5068,new phone cover iphon case iphonecas new pretti britishflag instacut instalove,0,0,0
5069,christma tree night home kid sweet home joy joemarselo samsung galaxi note digit,0,0,0
5070,replac stock hitachi disk with a samsung evo sd   what a relief sigh,0,0,0
5071,myreactionwhen i am look at pre order the new samsung note digit and see it only come in blue or purpl smh ugh bakersfield california,0,0,0
5072,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal p digit    ,0,0,0
5073,when it take digit minut to send a text abus it keep autocorect a word into someth you do not want it to say iphon,0,0,1
5074,iphon crack in portug sun what will happen at the genius bar appl   appl store,0,0,1
5075,more good news appl store in itali could be shut down for digit day over product warranti i hate appl,0,0,1
5076,check out the christma light in ropongi tokyo japan travelgram citi christma iphonex photographi me shotoniphon,0,0,0
5077,fun time with my babi thank you aunti stylistikafadj for the photo appl iphon,0,0,0
5078,got my new babi samsung samsung digit s digit galaxi new android,0,0,0
5079,instalik soni dsctf digit  b digit mp waterproof digit camera with digit digit inch lcd black old model,0,0,0
5080,new wallpap wall wallpap home galaxi samsung beard beard ap top me,0,0,0
5081,photo morn song good morn d morn tv samsung work,0,1,0
5082,on sale now iphon digit s case tora seri liquid silicon are you   digit digit mobile acesori,0,0,0
5083,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal h digit  ,0,0,0
5084,valentin day is come special gift iphon samsung lg huawei xperia htc,0,0,0
5085,got it my brand new iphon digit plus appl iphon digit plus beroclock,0,0,0
5086,clean her white bad iphon juke beauti instagod instago insta pick instadaili instad,1,0,0
5087,i do not care instadaili moment stranger appl red i love this pictur and duno why  ,0,0,0
5088,i have a feel it just might i love appl but they forgot to call it ipe rt i just hope that ping fail,0,0,0
5089,do not disturb busi play tablet samsung black white kido welovethem ig igers,0,0,0
5090,you it is cold when trench coat has to come out out dinner friend finedin love london iphon,0,0,0
5091,serious fuck this shit updat before i kill a bitch appl,0,0,1
5092,look good awkward awesom kyliejen kodakblack digit draw pallet pine cat dog barber rosi namast nike iphon mom i you tn ky black friday,0,0,0
5093,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal gz digit,0,0,0
5094,dashcam samsung galaxi s digit failtub thatweb new year dashcam samsung,0,1,0
5095,test out my new camera selfi smile samsung digit samsung barista youtub vloger,0,0,0
5096,the best pink cover ever bunni iphon cover pink fashion cute kawai instacol,0,0,0
5097,samsung s digit edg samsung edg android bless godvib posit selfi smartphon,0,0,0
5098,they make phone and sell em for like   digit but they can not make a charger worth   digit digit appl,0,0,1
5099,donuts candi krema  juic aple kiwi yummi appl kiwi juic candi candi donut sugar,0,0,0
5100,i went to the beach today and it was wonder shotoniphon iphonex beach asburypark asburyparkboardwalk nj newjersey happi joy friend sand greatoutdor aple,0,0,0
5101,so just chill in the bathroom with my ipad why is this devic so fantast whysocol,0,0,0
5102,believ believ jb longhair extent new iphon iphonefect live laugh gigle,0,0,0
5103,red hair do not care lol instagram iphon iphoneographi iphonesia me bestoftheday life fun yum,0,0,0
5104,iphon batteri spontan melt and leak acid onto owner  s hand but appl refus to replac it appl,0,0,1
5105,with steak holycow tkp benhil jakarta indonesia samsung,0,0,0
5106,new babi home soni alfa digit me soni a digit sonya digit camera photographi videographi art,0,0,0
5107,rest in peac steve job i now see why he retir a month ago but a sad day still greatinventor,0,0,1
5108,fuck look like my macbok charger bit it famili famili   digit for a new one fuck you appl this is only digit month old appl,0,0,1
5109,main is incred happi and fun day with awesom peopl theproc portrait happi portraitur fashion portrait art sony,0,0,0
5110,the ipad event start now i hate appl product why do not know and i have a itouch and ipad odd na,0,1,1
5111,photo got a tablet yesterday so happi its so much easier digit samsung galaxi tab digit tablet,0,0,0
5112,this is why i am move to a samsung appl samsungalaxynot digit nextmonth,0,0,0
5113,why  s my autocorector bad it correct this to he l bent on get everyth wrong failur,1,0,1
